,0,Membership_No,Address,Contact_Nos,E_mail,Web,Year_Of_Joining,Memb_No_Year_Stripped,Member_City,lattitude_longitude,lattitude,longitude,country_code
33,"Membership No : 1445/2015  Aim Properties Limited  Details  Aim Properties Limited 1005/3 CDA Avenue, East Nasirabad, Khulshi, Chattogram-4225 Phone: 88-031-723057 Fax: 88-031-651937  E-mail: aimpropertiesbd@gmail.com,cmsalam@gmail.com Web: http://www.aimpropertiesbd.com",1445/2015,"1445/2015  Aim Properties Limited  Details  Aim Properties Limited 1005/3 CDA Avenue, East Nasirabad, Khulshi, Chattogram-4225",88-031-723057 Fax: 88-031-651937 ,"aimpropertiesbd@gmail.com,cmsalam@gmail.com ",http://www.aimpropertiesbd.com,2015.0,1445.0,Chittagong,"(22.3669275, 91.8247507)",22.3669275,91.8247507,bd
143,"Membership No : 1449/2015  Bhaiya Housing Ltd.  Details  Bhaiya Housing Ltd. 28/A-3, Toyenbee Circular Road, Swandip Bhaban (Level-6), Motijheel-C/A Phone: 88-02-8832200 Fax: 88-02-8834141  E-mail: info@bhaiyahousing.com Web: http://www.bhaiyahousing.com",1449/2015,"1449/2015  Bhaiya Housing Ltd.  Details  Bhaiya Housing Ltd. 28/A-3, Toyenbee Circular Road, Swandip Bhaban (Level-6), Motijheel-C/A",88-02-8832200 Fax: 88-02-8834141 ,info@bhaiyahousing.com ,http://www.bhaiyahousing.com,2015.0,1449.0,Dhaka,"(23.7284355, 90.42222699999999)",23.7284355,90.42222699999999,bd
99,"Membership No : 1450/2015  Asiatic Properties Limited  Details  Asiatic Properties Limited 4, Dilkusha C/A , BSS Bhobon (Level # 4), Dhaka-1000. Phone: 88-02-9578614 Fax: 88-02-9578615  E-mail: marketing.aplbd@gmail.com",1450/2015,"1450/2015  Asiatic Properties Limited  Details  Asiatic Properties Limited 4, Dilkusha C/A , BSS Bhobon (Level # 4), Dhaka-1000.",88-02-9578614 Fax: 88-02-9578615 ,,,2015.0,1450.0,Dhaka,"(None, None)",23.7275164,90.4175774,bd
742,"Membership No : 1451/2015  Shuchana Greehayon Limited.  Details  Shuchana Greehayon Limited House # 472, Road # 31, Mohakhali, D.O.H.S, Dhaka-1206. Phone: 88-02-9884424 Fax: 88-02-9882602  E-mail: shuchanagreehayon@yahoo.com",1451/2015,"1451/2015  Shuchana Greehayon Limited.  Details  Shuchana Greehayon Limited House # 472, Road # 31, Mohakhali, D.O.H.S, Dhaka-1206.",88-02-9884424 Fax: 88-02-9882602 ,,,2015.0,1451.0,Dhaka,"(23.7810529, 90.401726)",23.7810529,90.401726,bd
698,"Membership No : 1452/2015  Samin Developments Limited  Details  Samin Developments Limited Baitul Khair Bhaban, South # 1002 48/A8 Purana Paltan, Dhaka-1000  Phone: 88-02-9553458 E-mail: samindevelopmentsltd@yahoo.com Web: http://www.samindevelopmentsltd.com",1452/2015,"1452/2015  Samin Developments Limited  Details  Samin Developments Limited Baitul Khair Bhaban, South # 1002 48/A8 Purana Paltan, Dhaka-1000 ",88-02-9553458,samindevelopmentsltd@yahoo.com ,http://www.samindevelopmentsltd.com,2015.0,1452.0,Dhaka,"(None, None)",23.810332,90.4125181,bd
294,"Membership No : 1453/2015  Exotica Homes Limited.  Details  Exotica Homes Limited 464/C, Khilgaon, Dhaka-1219  Phone: 88-02-7216611 Fax: 88-02-7217099  E-mail: info.exoticahomes@gmail.com Web: http://www.exoticahomes.com",1453/2015,"1453/2015  Exotica Homes Limited.  Details  Exotica Homes Limited 464/C, Khilgaon, Dhaka-1219 ",88-02-7216611 Fax: 88-02-7217099 ,info.exoticahomes@gmail.com ,http://www.exoticahomes.com,2015.0,1453.0,Dhaka,"(23.7511829, 90.3945839)",23.7511829,90.3945839,bd
169,"Membership No : 1456/2015  Buildup Technology Ltd.  Details  Buildup Technology Ltd. Rahbar Tower (5th Floor), Suite # 6/A, 75-76, Janata Cooperative Housing Society, Adabor, Dhaka-1207. Phone: 88-02-9103734 Fax: 88-02-9126865  E-mail: builduptechnology@gmail.com",1456/2015,"1456/2015  Buildup Technology Ltd.  Details  Buildup Technology Ltd. Rahbar Tower (5th Floor), Suite # 6/A, 75-76, Janata Cooperative Housing Society, Adabor, Dhaka-1207.",88-02-9103734 Fax: 88-02-9126865 ,,,2015.0,1456.0,Dhaka,"(None, None)",23.7737935,90.3581768,bd
653,"Membership No : 1457/2015  Reefa Properties Development Limited  Details  Reefa Properties Development Limited House # 331, Road # 10, Block # D,9th Floor, Bashundhara Main Road, Dhaka-1229. E-mail: msullah@gmail.com",1457/2015,"Membership No : 619/2009  Redstone Holdings Ltd.  Details  House-3, Block-A Khandkhodai Road, Dhaka-1212 Phone: 88-02-9859946,01819285123,01687051806,9348937, Fax: 88-02-9859931  E-mail: redstoneholdingsltd@gmail.com",,,,2015.0,1457.0,Dhaka,"(23.7571016, 90.37406279999999)",23.7571016,90.37406279999999,bd
680,"Membership No : 1459/2016  Rupkatha Housing (Pvt.) Ltd.  Details  Rupkatha Housing (Pvt.) Ltd. 43/44, Road # Tanugonj Lane, P.O. Dhaka Sadar, P.S.-Sutrapur, Dhaka Phone: 88-02-9514909 E-mail: rupkathahousing@yahoo.com Web: http://rehab-bd.org/",1459/2016,"1459/2016  Rupkatha Housing (Pvt.) Ltd.  Details  Rupkatha Housing (Pvt.) Ltd. 43/44, Road # Tanugonj Lane, P.O. Dhaka Sadar, P.S.-Sutrapur, Dhaka",88-02-9514909,rupkathahousing@yahoo.com ,http://rehab-bd.org/,2016.0,1459.0,Dhaka,"(23.7065825, 90.4188499)",23.7065825,90.4188499,bd
481,"Membership No : 1461/2016  MB Engineering Ltd.  Details  House # 328 (5th Floor), Lane # 05, Baridhara, DOHS Dhaka-1206 Phone: 88028411209 Fax: 88-02-58817528  E-mail: mohammadkamruzzaman117@gmail.com",1461/2016,"1461/2016  MB Engineering Ltd.  Details  House # 328 (5th Floor), Lane # 05, Baridhara, DOHS Dhaka-1206",88028411209 Fax: 88-02-58817528 ,,,2016.0,1461.0,Dhaka,"(23.0449731, 72.56224)",23.8125614,90.4131072,bd
670,"Membership No : 1462/2016  Robi Builders Ltd.  Details  House # 52/A, Road # 9/A, Dhanmondi, Dhaka Phone: 88-02-9133473 E-mail: robibl07@gmail.com Web: http://www.robibuilders.com",1462/2016,"1462/2016  Robi Builders Ltd.  Details  House # 52/A, Road # 9/A, Dhanmondi, Dhaka",88-02-9133473,robibl07@gmail.com ,http://www.robibuilders.com,2016.0,1462.0,Dhaka,"(None, None)",23.7461495,90.3742307,bd
142,"Membership No : 1463/2016  Bestliving Properties Ltd.  Details  Adept N. R Complex (4th Floor), Ka 5/2 Bashundhara Link Road, Vatara, Dhaka  Phone: 01755511173-75 E-mail: bestliving1954@gmail.com",1463/2016,"1463/2016  Bestliving Properties Ltd.  Details  Adept N. R Complex (4th Floor), Ka 5/2 Bashundhara Link Road, Vatara, Dhaka ",01755511173-75,,,2016.0,1463.0,Dhaka,"(23.8114526, 90.4232821)",23.8119995,90.4223866,bd
107,"Membership No : 1465/2016  Assure Development And Design Ltd  Details  42, Gulshan Avenue (Level # 5), Gulshan Circle-1 Dhaka-1212. Phone: 88-02-58812718 Fax: 88-02-9861341  E-mail: info@assurancegroupbd.com Web: http://www.assurancegroupbd.com",1465/2016,"1465/2016  Assure Development And Design Ltd  Details  42, Gulshan Avenue (Level # 5), Gulshan Circle-1 Dhaka-1212.",88-02-58812718 Fax: 88-02-9861341 ,info@assurancegroupbd.com ,http://www.assurancegroupbd.com,2016.0,1465.0,Dhaka,"(23.7796299, 90.417116)",23.7796299,90.417116,bd
645,"Membership No : 1466/2016  Rasa Developer Ltd.  Details  Road # 14, House # 01, Nikunja-2 Dhaka-1229 Phone: 880-2-8962792 Fax: 880-2-8900415  Web: http://www.rasaconstruction.bd.com",1466/2016,"1466/2016  Rasa Developer Ltd.  Details  Road # 14, House # 01, Nikunja-2 Dhaka-1229",,,http://www.rasaconstruction.bd.com,2016.0,1466.0,Dhaka,"(None, None)",23.8350879,90.4170875,bd
206,"Membership No : 1468/2016  Concrete Developers Limited  Details  House # 31(4th Floor), Garib-E-Newaz Avenue, Sector # 11, Uttara, Dhaka-1230 Phone: 88-02-8991841 E-mail: concretedl@gmail.com",1468/2016,"1468/2016  Concrete Developers Limited  Details  House # 31(4th Floor), Garib-E-Newaz Avenue, Sector # 11, Uttara, Dhaka-1230",88-02-8991841,,,2016.0,1468.0,Dhaka,"(21.1369222, 79.0699777)",23.873865,90.3907549,bd
844,"Membership No : 1469/2016  Uttaradhikar Properties Ltd.  Details  Uttaradhikar Properties Ltd. UPL Queen’s Park, 304 East Kazipara, Kafrul, Dhaka-1216  Phone: 8801912324094,01844618458 E-mail: uplbd07@gmail.com Web: http://www.uplbd.com",1469/2016,"1469/2016  Uttaradhikar Properties Ltd.  Details  Uttaradhikar Properties Ltd. UPL Queen’s Park, 304 East Kazipara, Kafrul, Dhaka-1216 ","8801912324094,01844618458",uplbd07@gmail.com ,http://www.uplbd.com,2016.0,1469.0,Dhaka,"(23.7968854, 90.3760276)",23.7968854,90.3760276,bd
290,"Membership No : 1470/2016  Euro Star Land Development Ltd.  Details  28/A-1 (Ground Floor) West Main Road, D.O.H.S, Banani, Dhaka-1206  Phone: 88-02-9834799 E-mail: eldl@eurostargroup.com Web: http://www.eurostargroup.com",1470/2016,"1470/2016  Euro Star Land Development Ltd.  Details  28/A-1 (Ground Floor) West Main Road, D.O.H.S, Banani, Dhaka-1206 ",88-02-9834799,eldl@eurostargroup.com ,http://www.eurostargroup.com,2016.0,1470.0,Dhaka,"(23.831486, 90.3891785)",23.7932628,90.39897169999999,bd
110,"Membership No : 1471/2016  Ativo Properties Limited  Details  180-181 Sayeed Nazrul Islam Saroni, Bijoynagor, Dhaka-1000 Phone: 88-02-9337916 E-mail: ativopropertiesltd@gmail.com",1471/2016,"1471/2016  Ativo Properties Limited  Details  180-181 Sayeed Nazrul Islam Saroni, Bijoynagor, Dhaka-1000",88-02-9337916,,,2016.0,1471.0,Dhaka,"(23.7347312, 90.4107643)",23.7347312,90.4107643,bd
26,"Membership No : 1472/2016  Aerial Properties Ltd.  Details  Aerial Properties Ltd. Aerial Legend (17, 18 Floor), 1080 CDA Avenue,GEC More, Chattogram Phone: 88-031-2868571,2868572,01833329291-2 Fax: 88-031-2868573  E-mail: aerialbd@yahoo.com Web: http://www.aerialbd.com",1472/2016,"1472/2016  Aerial Properties Ltd.  Details  Aerial Properties Ltd. Aerial Legend (17, 18 Floor), 1080 CDA Avenue,GEC More, Chattogram","88-031-2868571,2868572,01833329291-2 Fax: 88-031-2868573 ",aerialbd@yahoo.com ,http://www.aerialbd.com,2016.0,1472.0,Chittagong,"(22.3624249, 91.8214003)",22.3624249,91.8214003,bd
9,"Membership No : 1474/2016  Aakash Developments Ltd  Details  Aakash Developments Ltd. House # 36, Road # 13, Block # D Banani, Dhaka-1213 Phone: 88-02-9820330-05 E-mail: info@aakashgroup-bd.com Web: http://www.aakashgroup-bd.com",1474/2016,"1474/2016  Aakash Developments Ltd  Details  Aakash Developments Ltd. House # 36, Road # 13, Block # D Banani, Dhaka-1213",88-02-9820330-05,info@aakashgroup-bd.com ,http://www.aakashgroup-bd.com,2016.0,1474.0,Dhaka,"(23.7917905, 90.40617809999999)",23.7917905,90.40617809999999,bd
258,"Membership No : 1475/2016  Dreamworld Park (Pvt.) Ltd.  Details  Dream World Park (Pvt.) Ltd 15/A, Haffizullah Green Tower, Flat # F-1 (1st Floor), Road # 2/.A, Dhanmondi (West)Zigatola Main Road, Dhaka Phone: 9631699,01857408143 E-mail: dreamworldpdl@gmail.com Web: http://www.dreamworld-bd.com",1475/2016,"1475/2016  Dreamworld Park (Pvt.) Ltd.  Details  Dream World Park (Pvt.) Ltd 15/A, Haffizullah Green Tower, Flat # F-1 (1st Floor), Road # 2/.A, Dhanmondi (West)Zigatola Main Road, Dhaka","9631699,01857408143",dreamworldpdl@gmail.com ,http://www.dreamworld-bd.com,2016.0,1475.0,Dhaka,"(-27.8635076, 153.3152531)",23.7386521,90.3737494,bd
556,"Membership No : 1476/2016  Nokshikola Properties Ltd  Details  Nokshikola Properties Limited 1/1 Nest Osmium (4th Floor), Block-E, Satmosjid Road(BRTC Bus Stand), Mohammadpur Dhaka-1207 Phone: 55103300 E-mail: nokshikolaproperties@gmail.com",1476/2016,"1476/2016  Nokshikola Properties Ltd  Details  Nokshikola Properties Limited 1/1 Nest Osmium (4th Floor), Block-E, Satmosjid Road(BRTC Bus Stand), Mohammadpur Dhaka-1207",55103300,,,2016.0,1476.0,Dhaka,"(23.7534204, 90.3659036)",23.7534204,90.3659036,bd
752,"Membership No : 1477/2016  Simco Holdings Ltd.  Details  Simco Holdings Ltd ABC Skyrise Tower, (3rd Floor) 26 Shahjalal Avenue, Azampur Uttara,Sector-4 Dhaka-1230 Phone: 01712800799 Fax: 88-02-8923831  E-mail: simco@simcocorp.com,marketing@simcocorp.com Web: http://www.simcoholdongs.org",1477/2016,"1477/2016  Simco Holdings Ltd.  Details  Simco Holdings Ltd ABC Skyrise Tower, (3rd Floor) 26 Shahjalal Avenue, Azampur Uttara,Sector-4 Dhaka-1230",01712800799 Fax: 88-02-8923831 ,"simco@simcocorp.com,marketing@simcocorp.com ",http://www.simcoholdongs.org,2016.0,1477.0,Dhaka,"(23.8680559, 90.40014269999999)",23.8663355,90.4005202,bd
812,"Membership No : 1479/2016  TM Assets Ltd.  Details  TM Assets Ltd. Jabbar Tower, 17th Floor, 42 Gulshan Avenue, Gulshan Circle -1, Dhaka-1212 Phone: 8837446,8837420 E-mail: tr_civil@yahoo.com,tm.bd@hotmail.com Web: http://www.tmassets.bd.com",1479/2016,"1479/2016  TM Assets Ltd.  Details  TM Assets Ltd. Jabbar Tower, 17th Floor, 42 Gulshan Avenue, Gulshan Circle -1, Dhaka-1212","8837446,8837420","tr_civil@yahoo.com,tm.bd@hotmail.com ",http://www.tmassets.bd.com,2016.0,1479.0,Dhaka,"(23.7797354, 90.4171573)",23.7797354,90.4171573,bd
686,"Membership No : 1481/2016  S.S. Homes Ltd  Details  House # 397, Road # 29, Mohakhali, DOHS, Dhaka-1206  Phone: 8871971 Fax: 88-02-8871973  E-mail: s.shomes@yahoo.com",1481/2016,"1481/2016  S.S. Homes Ltd  Details  House # 397, Road # 29, Mohakhali, DOHS, Dhaka-1206 ",8871971 Fax: 88-02-8871973 ,,,2016.0,1481.0,Dhaka,"(None, None)",23.78286,90.3954387,bd
740,"Membership No : 1483/2016  Shubornobhumi Housing Limited  Details  Shubornobhumi Housing Limited Shanta Western Tower, Level # 06, Bir Uttam Mir Shawkat Road, 186 Tejgaon I/A, Dhaka-1208 Phone: 88-02-8878800 Fax: 88-02-8870078, 8878815  E-mail: shubornobhumi@psgbd.com Web: http://www.shubornobhumi.com",1483/2016,"1483/2016  Shubornobhumi Housing Limited  Details  Shubornobhumi Housing Limited Shanta Western Tower, Level # 06, Bir Uttam Mir Shawkat Road, 186 Tejgaon I/A, Dhaka-1208","88-02-8878800 Fax: 88-02-8870078, 8878815 ",shubornobhumi@psgbd.com ,http://www.shubornobhumi.com,2016.0,1483.0,Dhaka,"(23.770153, 90.4065652)",23.770153,90.4065652,bd
219,"Membership No : 1484/2016  D.L.F. Building Co. Ltd.  Details  D.L.F Building Co. Ltd. 111/4, North Mugdapara, Dhaka-1214 Phone: 88-02-7275117 E-mail: dlf-bcl@gmail.com",1484/2016,"1484/2016  D.L.F. Building Co. Ltd.  Details  D.L.F Building Co. Ltd. 111/4, North Mugdapara, Dhaka-1214",88-02-7275117,,,2016.0,1484.0,Dhaka,"(23.7307008, 90.4319623)",23.7307008,90.4319623,bd
468,"Membership No : 1485/2016  Malum Housing Ltd.  Details  Alhaj Shamsuddin Mansion 17 New Eskaton, Level # 7, Mogbazar, Dhaka-1000  Phone: 88-02-58317958 Fax: 88-02-9514257  E-mail: malumtradeint@yahoo.com Web: http://www.malumgroup.com",1485/2016,"1485/2016  Malum Housing Ltd.  Details  Alhaj Shamsuddin Mansion 17 New Eskaton, Level # 7, Mogbazar, Dhaka-1000 ",88-02-58317958 Fax: 88-02-9514257 ,malumtradeint@yahoo.com ,http://www.malumgroup.com,2016.0,1485.0,Dhaka,"(23.7481183, 90.40276279999999)",23.7481183,90.40276279999999,bd
214,"Membership No : 1486/2016  Credence Housing Ltd.  Details  Credence Housing Limited. House # 15, Road # 13(A), Dhanmondi, Dhaka-1205. Phone: 88-02-8191780,88-02-8191690 Fax: 88-02-8191691  E-mail: credencehousingltd@gmail.com Web: http://www.credencehousingltd.com",1486/2016,"1486/2016  Credence Housing Ltd.  Details  Credence Housing Limited. House # 15, Road # 13(A), Dhanmondi, Dhaka-1205.","88-02-8191780,88-02-8191690 Fax: 88-02-8191691 ",credencehousingltd@gmail.com ,http://www.credencehousingltd.com,2016.0,1486.0,Dhaka,"(23.7504085, 90.37344700000001)",23.7504085,90.37344700000001,bd
349,"Membership No : 1490/2017  Haque Home & Builders Ltd.  Details  Haque Home & Builders Ltd. House # 08, Level # 03, Road # 02, Dhanmondi, Dhaka-1205.  Phone: 88-02-9613359,88-02-9613251 E-mail: admin@haquegroup.com.bd,haquegroup16@gmail.com Web: http://www.haquegroup.com.bd",1490/2017,"1490/2017  Haque Home & Builders Ltd.  Details  Haque Home & Builders Ltd. House # 08, Level # 03, Road # 02, Dhanmondi, Dhaka-1205. ","88-02-9613359,88-02-9613251","admin@haquegroup.com.bd,haquegroup16@gmail.com ",http://www.haquegroup.com.bd,2017.0,1490.0,Dhaka,"(None, None)",23.7461495,90.3742307,bd
320,"Membership No : 1491/2017  GLG Assets Ltd.  Details  House # 12 (Ground Floor & 1st floor), Road # 16/A,Gulshan-01, Dhaka-1212 Phone: 88-02-9847928,88-02-9847965 Fax: 88-02-9847929  E-mail: info@glgassets.com Web: http://www.glgassets.com",1491/2017,"1491/2017  GLG Assets Ltd.  Details  House # 12 (Ground Floor & 1st floor), Road # 16/A,Gulshan-01, Dhaka-1212","88-02-9847928,88-02-9847965 Fax: 88-02-9847929 ",info@glgassets.com ,http://www.glgassets.com,2017.0,1491.0,Dhaka,"(23.7810497, 90.4136333)",23.7810497,90.4136333,bd
233,"Membership No : 1492/2017  Devise Holdings Ltd.  Details  Devise Holdings Ltd. House # 36, Road # 02, Dhanmondi, Dhaka. Phone: 88-02-9665860-2,9665859 E-mail: info@devisebd.com Web: http://www.devisebd.com",1492/2017,"1492/2017  Devise Holdings Ltd.  Details  Devise Holdings Ltd. House # 36, Road # 02, Dhanmondi, Dhaka.","88-02-9665860-2,9665859",info@devisebd.com ,http://www.devisebd.com,2017.0,1492.0,Dhaka,"(None, None)",23.7461495,90.3742307,bd
221,"Membership No : 1493/2017  Daulat Properties Ltd.  Details  House # B/150 (3rd Floor), Road # 22, New DOHS, Mohakhali, Dhaka-1206  Phone: 88-02-222285820 E-mail: info@daulatpropertiesltd.com Web: http://www.daulatpropertiesltd.com",1493/2017,"1493/2017  Daulat Properties Ltd.  Details  House # B/150 (3rd Floor), Road # 22, New DOHS, Mohakhali, Dhaka-1206 ",88-02-222285820,info@daulatpropertiesltd.com ,http://www.daulatpropertiesltd.com,2017.0,1493.0,Dhaka,"(23.7822971, 90.3948745)",23.7822971,90.3948745,bd
608,"Membership No : 1494/2017  Pretty Homes & Technology Private Limited  Details  Pretty Homes & Technology Private Limited DK Tower (Level # 9), 94 Bir Uttam CR Datta Road, Dhaka-1205. Phone: 88-02-9632200 E-mail: phtprivateltd@gmail.com Web: http://www.prettyhomesbd.com",1494/2017,"1494/2017  Pretty Homes & Technology Private Limited  Details  Pretty Homes & Technology Private Limited DK Tower (Level # 9), 94 Bir Uttam CR Datta Road, Dhaka-1205.",88-02-9632200,phtprivateltd@gmail.com ,http://www.prettyhomesbd.com,2017.0,1494.0,Dhaka,"(None, None)",23.7484531,90.39298769999999,bd
325,"Membership No : 1495/2017  GM Holdings Ltd  Details  GM Holdings Ltd. Mostafa Center, House # 59, Road # 27, Block # K, Banani, Dhaka-1213.  Phone: 88-02-58816731,58816763,58810856,58810910, E-mail: shahinoor@gmail.com.bd Web: http://www.gmhl.com.bd",1495/2017,"1495/2017  GM Holdings Ltd  Details  GM Holdings Ltd. Mostafa Center, House # 59, Road # 27, Block # K, Banani, Dhaka-1213. ","88-02-58816731,58816763,58810856,58810910,",shahinoor@gmail.com.bd ,http://www.gmhl.com.bd,2017.0,1495.0,Dhaka,"(None, None)",23.7936784,90.40536639999999,bd
259,"Membership No : 1496/2017  Dunlop Design And Developments Ltd.  Details  Dunlop Design and Developments Ltd. House # 3, Flat # A-1, Road # 18, Sector # 3, Uttara, Dhaka-1230 Phone: 88-02-7913308,88-02-7913391 E-mail: dunloppddl@gmail.com",1496/2017,"1496/2017  Dunlop Design And Developments Ltd.  Details  Dunlop Design and Developments Ltd. House # 3, Flat # A-1, Road # 18, Sector # 3, Uttara, Dhaka-1230","88-02-7913308,88-02-7913391",,,2017.0,1496.0,Dhaka,"(None, None)",23.8697964,90.4219444,bd
166,"Membership No : 1497/2017  Building Construction Ltd.  Details  Building Construction Limited TCB -1 Bldg (1st Floor), Thengamara, Bogra.  Phone: 88-051-69985 Fax: 88-051-69492  E-mail: info@bcl-bd.com Web: http://www.bcl-bd.com",1497/2017,"1497/2017  Building Construction Ltd.  Details  Building Construction Limited TCB -1 Bldg (1st Floor), Thengamara, Bogra. ",88-051-69985 Fax: 88-051-69492 ,info@bcl-bd.com ,http://www.bcl-bd.com,2017.0,1497.0,Bogra,"(24.90138, 89.3618146)",24.8610711,89.361648,bd
739,"Membership No : 1498/2017  Shourav Properties Ltd.  Details  BTI Landmark, Level-6, CWS(A) 16 Gulshan Avenue, Dhaka-1212  Phone: 88-02-9889550,9860615 Fax: 88-02-9862786  E-mail: info@shouravgroup.com,shourav@hotmail.com Web: http://www.shouravgroup.com",1498/2017,"1498/2017  Shourav Properties Ltd.  Details  BTI Landmark, Level-6, CWS(A) 16 Gulshan Avenue, Dhaka-1212 ","88-02-9889550,9860615 Fax: 88-02-9862786 ","info@shouravgroup.com,shourav@hotmail.com ",http://www.shouravgroup.com,2017.0,1498.0,Dhaka,"(23.7831159, 90.4166094)",23.7831159,90.4166094,bd
733,"Membership No : 1500/2017  Sheba Holdings Ltd.  Details  Sheba Icon Centre (10th Floor) 60 Purana Palton, Dhaka-1000 Phone: 01711347785,01827553322,88-02-9515838,88-0841-67252, E-mail: info@shebaholdings.com Web: http://www.shebabd.com",1500/2017,"1500/2017  Sheba Holdings Ltd.  Details  Sheba Icon Centre (10th Floor) 60 Purana Palton, Dhaka-1000","01711347785,01827553322,88-02-9515838,88-0841-67252,",info@shebaholdings.com ,http://www.shebabd.com,2017.0,1500.0,Dhaka,"(23.7315238, 90.4113215)",23.7315238,90.4113215,bd
509,"Membership No : 1501/2017  Monihar Developers Limited  Details  Monihar Developers Ltd. Suite # 4/1 (3rd Floor), City Heart Shopping Complex, 67 Naya Paltan, Dhaka-1000.  Phone: 88-02-8318730,8315113 Fax: 88-02-8315113  E-mail: monihardevelopersltd@yahoo.com Web: http://www.monihargroup.com",1501/2017,"1501/2017  Monihar Developers Limited  Details  Monihar Developers Ltd. Suite # 4/1 (3rd Floor), City Heart Shopping Complex, 67 Naya Paltan, Dhaka-1000. ","88-02-8318730,8315113 Fax: 88-02-8315113 ",monihardevelopersltd@yahoo.com ,http://www.monihargroup.com,2017.0,1501.0,Dhaka,"(23.7354902, 90.41563649999999)",23.7354902,90.41563649999999,bd
118,"Membership No : 1502/2017  B. H. Builders Ltd.  Details  B. H. Builders Ltd. 547/2, E.C.B Chattar, Cantonment, Dhaka-1206 Phone: 88-02-01712665267 E-mail: bhbl11@yahoo.com Web: http://www.bhbuildersbd.com",1502/2017,"1502/2017  B. H. Builders Ltd.  Details  B. H. Builders Ltd. 547/2, E.C.B Chattar, Cantonment, Dhaka-1206",88-02-01712665267,bhbl11@yahoo.com ,http://www.bhbuildersbd.com,2017.0,1502.0,Dhaka,"(23.8225917, 90.3923666)",23.8225517,90.39342909999999,bd
778,"Membership No : 1503/2017  Standard Design and Development Ltd.  Details  Standard Design and Development Ltd. Flat # 1106 (10th Floor), Sultan Ahmed Plaza, 32 Purana Paltan, Dhaka-1000.  Phone: 88-02-9569393 E-mail: sddl.info@gmail.com Web: http://www.sddlbd.net",1503/2017,"1503/2017  Standard Design and Development Ltd.  Details  Standard Design and Development Ltd. Flat # 1106 (10th Floor), Sultan Ahmed Plaza, 32 Purana Paltan, Dhaka-1000. ",88-02-9569393,sddl.info@gmail.com ,http://www.sddlbd.net,2017.0,1503.0,Dhaka,"(None, None)",23.7315461,90.4116713,bd
660,"Membership No : 1504/2017  Reya Builders Limited  Details  Reya Builders Ltd. 8/2 Paribagh, Motaleb Tower (3rd Floor-J), Shahbag, Dhaka-1000 Phone: 88-02-9662674,9611785 E-mail: reyabuilders@gmail.com Web: http://www.reyabuilders.com",1504/2017,"1504/2017  Reya Builders Limited  Details  Reya Builders Ltd. 8/2 Paribagh, Motaleb Tower (3rd Floor-J), Shahbag, Dhaka-1000","88-02-9662674,9611785",reyabuilders@gmail.com ,http://www.reyabuilders.com,2017.0,1504.0,Dhaka,"(23.7441918, 90.39308349999999)",23.7441918,90.39308349999999,bd
8,"Membership No : 1505/2017  AAA Holdings Limited  Details  AAA Holdings Limited Suite # 406-407 (4th Floor), Amin Court, 31 Bir Uttam Shahid Ashfaqus Samad Road, 62/63 Motijheel C/A, Dhaka  Phone: 88-02-9515175-6 E-mail: info@aaaholdings.biz Web: http://www.aaaholdings.biz",1505/2017,"1505/2017  AAA Holdings Limited  Details  AAA Holdings Limited Suite # 406-407 (4th Floor), Amin Court, 31 Bir Uttam Shahid Ashfaqus Samad Road, 62/63 Motijheel C/A, Dhaka ",88-02-9515175-6,info@aaaholdings.biz ,http://www.aaaholdings.biz,2017.0,1505.0,Dhaka,"(23.7275458, 90.42032359999999)",23.7275458,90.42032359999999,bd
277,"Membership No : 1506/2017  Elevation Properties Ltd.  Details  Elevation Properties Ltd. House # 04, Bir Muktijuddah Muslam Uddin Khan Habu Mia Sarak, Gongadhor Potti, Manikgong.  Phone: 88-02-01728321291 E-mail: masudulkamarul@gmail.com",1506/2017,"1506/2017  Elevation Properties Ltd.  Details  Elevation Properties Ltd. House # 04, Bir Muktijuddah Muslam Uddin Khan Habu Mia Sarak, Gongadhor Potti, Manikgong. ",88-02-01728321291,,,2017.0,1506.0,Manikgong,"(None, None)",23.8607903,90.0058809,bd
369,"Membership No : 1508/2017  Hoque Homes Ltd.  Details  Hoque Homes Ltd. House # 20 (3rd Floor), Road # 12, P.C. Culture Housing Society Ltd., Adabor, Mohammadpur, Dhaka-1207 Phone: 88-02-8190435 Fax: 88-02-8190435  E-mail: hoquehomesltd@gmail.com Web: http://www.hoquehomes.com",1508/2017,"1508/2017  Hoque Homes Ltd.  Details  Hoque Homes Ltd. House # 20 (3rd Floor), Road # 12, P.C. Culture Housing Society Ltd., Adabor, Mohammadpur, Dhaka-1207",88-02-8190435 Fax: 88-02-8190435 ,hoquehomesltd@gmail.com ,http://www.hoquehomes.com,2017.0,1508.0,Dhaka,"(None, None)",23.7680824,90.35541940000002,bd
267,"Membership No : 1511/2017  Eco Homes Ltd.  Details  Eco Homes Ltd. Plot # 03 (13th Floor, East Side), Block # SE(F), Gulshan Avenue, Gulshan,Dhaka-1212 Phone: 01711520518 E-mail: ecohltd@gmai.com",1511/2017,"1511/2017  Eco Homes Ltd.  Details  Eco Homes Ltd. Plot # 03 (13th Floor, East Side), Block # SE(F), Gulshan Avenue, Gulshan,Dhaka-1212",01711520518,,,2017.0,1511.0,Dhaka,"(-1.2337, 36.85102)",23.7876402,90.4166667,bd
